gallen.owl,Timeout
ochv.owl,780.547,845.571,833.112,864.81,878.475,898.992,914.44,897.767,899.021,880.467,869.3202,879.471
snmi.owl,9.751,9.152,9.442,9.568,9.127,9.076,9.339,9.324,9.419,9.32,9.3518,9.3315
reto.owl,3.56,3.608,3.197,3.101,3.245,3.11,3.389,3.246,3.184,3.07,3.271,3.221
rexo.owl,3.658,3.478,3.266,3.337,3.31,3.168,3.257,3.223,3.417,3.289,3.3403,3.2995
gexo.owl,3.775,3.696,3.339,3.561,3.188,3.489,3.316,3.175,3.558,3.476,3.4573,3.4825
iobc.owl,169.944,182.379,164.061,179.219,158.284,158.699,175.297,178.408,161.585,172.271,170.0147,171.1075
rhmesh.owl,8.283,8.17,8.108,8.157,7.991,8.067,8.014,8.128,8.086,8.555,8.155899999999999,8.118
hoom.xml,Timeout
fma.owl,java.lang.StackOverflowError
nifstd.xml,Error: 1
upheno.xml,Timeout
ncit.owl,703.011,739.203,747.241,773.15,686.256,765.802,713.766,713.328,786.146,710.292,733.8195,726.4845
dron.xml,Timeout
loinc.owl,java.lang.NullPointerException
chebi.xml,835.095,1007.522,1038.733,1081.152,1151.928,1185.225,1074.174,1037.695,997.352,974.485,1038.3361,1038.214
MESH.owl,java.lang.NullPointerException
ncbitaxon.owl,270.85,283.046,263.352,269.945,256.556,272.533,280.663,268.622,269.896,282.423,271.7886,270.39750000000004
gaz.xml,Timeout
pr.xml,Timeout
cco.xml,Timeout
