Reasoners,Success,Total,OutOfMemory,Timeout,Inconsistent Error,Other Error,Total Error,Mean,Sum,Amean,Gmean,Max,Min,Amean_adjusted,Gmean_adjusted
KoncludeCLI,1905,1920,0,9,0,6,15,2.410656377952757,4592.300400000002,30.516823125,0.2457931104238077,230.7578,0.0168,30.516823125000023,0.2457931104238077
Konclude,1862,1920,0,7,43,8,58,0.9327762083780881,1736.8292999999999,109.65459859375008,0.04851819596052647,270.3662,0.0026,112.62812625,0.5650085033697856
HermiT,1751,1920,12,84,43,30,169,32.70566407766989,57267.61779999998,346.70188427083326,2.206596814437314,1433.7313,0.0076,348.0551153645834,3.2137075228195866
Factpp,1598,1920,0,204,24,94,322,29.631959261576974,47351.8709,628.4124327604168,0.5063851133911239,1746.9871,0.0002,628.8368205208336,1.375873430843099
Openllet,1595,1920,12,216,59,38,325,25.149204388714725,40112.980999999985,630.2671776041665,1.89257233000595,1526.8369,0.0063,631.6550373437498,3.086199589261695
JFact,1486,1920,1,327,70,36,434,62.63617234185736,93077.35210000003,862.2277875520834,6.789078226822606,1699.7235,0.0163999999999999,862.5623626041671,7.658781876791596
Pellet,1315,1920,10,198,33,364,605,35.42751049429659,46587.17630000002,1158.6391543229167,5.668897053623589,1602.0983,0.0042,1160.0567067187503,9.022441458117955
